zip_code,county_standardized,county_original,state,stcountyfp,classfp,ZIP3,rating_area
58108,Cass,Cass County,ND,38017,H1,581,2.0
58109,Cass,Cass County,ND,38017,H1,581,2.0
58021,Cass,Cass County,ND,38017,H1,580,2.0
58047,Cass,Cass County,ND,38017,H1,580,2.0
58012,Cass,Cass County,ND,38017,H1,580,2.0
58029,Cass,Cass County,ND,38017,H1,580,2.0
58126,Cass,Cass County,ND,38017,H1,581,2.0
58015,Cass,Cass County,ND,38017,H1,580,2.0
58006,Cass,Cass County,ND,38017,H1,580,2.0
58059,Cass,Cass County,ND,38017,H1,580,2.0
58107,Cass,Cass County,ND,38017,H1,581,2.0
58011,Cass,Cass County,ND,38017,H1,580,2.0
58004,Cass,Cass County,ND,38017,H1,580,2.0
58121,Cass,Cass County,ND,38017,H1,581,2.0
58122,Cass,Cass County,ND,38017,H1,581,2.0
58005,Cass,Cass County,ND,38017,H1,580,2.0
58052,Cass,Cass County,ND,38017,H1,580,2.0
58124,Cass,Cass County,ND,38017,H1,581,2.0
58038,Cass,Cass County,ND,38017,H1,580,2.0
58106,Cass,Cass County,ND,38017,H1,581,2.0
58048,Cass,Cass County,ND,38017,H1,580,2.0
58064,Cass,Cass County,ND,38017,H1,580,2.0
58036,Cass,Cass County,ND,38017,H1,580,2.0
58002,Cass,Cass County,ND,38017,H1,580,2.0
58035,Cass,Cass County,ND,38017,H1,580,2.0
58125,Cass,Cass County,ND,38017,H1,581,2.0
58269,Cavalier,Cavalier County,ND,38019,H1,582,4.0
58323,Cavalier,Cavalier County,ND,38019,H1,583,4.0
58227,Cavalier,Cavalier County,ND,38019,H1,582,4.0
58260,Cavalier,Cavalier County,ND,38019,H1,582,4.0
58377,Cavalier,Cavalier County,ND,38019,H1,583,4.0
58239,Cavalier,Cavalier County,ND,38019,H1,582,4.0
58330,Cavalier,Cavalier County,ND,38019,H1,583,4.0
58229,Cavalier,Cavalier County,ND,38019,H1,582,4.0
58281,Cavalier,Cavalier County,ND,38019,H1,582,4.0
58355,Cavalier,Cavalier County,ND,38019,H1,583,4.0
58249,Cavalier,Cavalier County,ND,38019,H1,582,4.0
58338,Cavalier,Cavalier County,ND,38019,H1,583,4.0
58352,Cavalier,Cavalier County,ND,38019,H1,583,4.0
58311,Cavalier,Cavalier County,ND,38019,H1,583,4.0
58372,Cavalier,Cavalier County,ND,38019,H1,583,4.0
58255,Cavalier,Cavalier County,ND,38019,H1,582,4.0
58282,Cavalier,Cavalier County,ND,38019,H1,582,4.0
58413,Dickey,Dickey County,ND,38021,H1,584,4.0
58415,Dickey,Dickey County,ND,38021,H1,584,4.0
58441,Dickey,Dickey County,ND,38021,H1,584,4.0
58474,Dickey,Dickey County,ND,38021,H1,584,4.0
58458,Dickey,Dickey County,ND,38021,H1,584,4.0
58436,Dickey,Dickey County,ND,38021,H1,584,4.0
58040,Dickey,Dickey County,ND,38021,H1,580,4.0
58456,Dickey,Dickey County,ND,38021,H1,584,4.0
58433,Dickey,Dickey County,ND,38021,H1,584,4.0
58439,Dickey,Dickey County,ND,38021,H1,584,4.0
58795,Divide,Divide County,ND,38023,H1,587,4.0
58765,Divide,Divide County,ND,38023,H1,587,4.0
58845,Divide,Divide County,ND,38023,H1,588,4.0
58844,Divide,Divide County,ND,38023,H1,588,4.0
58856,Divide,Divide County,ND,38023,H1,588,4.0
58830,Divide,Divide County,ND,38023,H1,588,4.0
58833,Divide,Divide County,ND,38023,H1,588,4.0
58730,Divide,Divide County,ND,38023,H1,587,4.0
58755,Divide,Divide County,ND,38023,H1,587,4.0
58626,Dunn,Dunn County,ND,38025,H1,586,4.0
58636,Dunn,Dunn County,ND,38025,H1,586,4.0
58638,Dunn,Dunn County,ND,38025,H1,586,4.0
58622,Dunn,Dunn County,ND,38025,H1,586,4.0
58642,Dunn,Dunn County,ND,38025,H1,586,4.0
58625,Dunn,Dunn County,ND,38025,H1,586,4.0
58640,Dunn,Dunn County,ND,38025,H1,586,4.0
58601,Dunn,Dunn County,ND,38025,H1,586,4.0
58630,Dunn,Dunn County,ND,38025,H1,586,4.0
58652,Dunn,Dunn County,ND,38025,H1,586,4.0
58656,Dunn,Dunn County,ND,38025,H1,586,4.0
58644,Dunn,Dunn County,ND,38025,H1,586,4.0
58356,Eddy,Eddy County,ND,38027,H1,583,4.0
58381,Eddy,Eddy County,ND,38027,H1,583,4.0
58421,Eddy,Eddy County,ND,38027,H1,584,4.0
58374,Eddy,Eddy County,ND,38027,H1,583,4.0
58380,Eddy,Eddy County,ND,38027,H1,583,4.0
58445,Eddy,Eddy County,ND,38027,H1,584,4.0
58464,Eddy,Eddy County,ND,38027,H1,584,4.0
58544,Emmons,Emmons County,ND,38029,H1,585,4.0
58573,Emmons,Emmons County,ND,38029,H1,585,4.0
58560,Emmons,Emmons County,ND,38029,H1,585,4.0
58504,Emmons,Emmons County,ND,38029,H1,585,4.0
58549,Emmons,Emmons County,ND,38029,H1,585,4.0
58552,Emmons,Emmons County,ND,38029,H1,585,4.0
58542,Emmons,Emmons County,ND,38029,H1,585,4.0
58524,Emmons,Emmons County,ND,38029,H1,585,4.0
58421,Foster,Foster County,ND,38031,H1,584,4.0
58455,Foster,Foster County,ND,38031,H1,584,4.0
58356,Foster,Foster County,ND,38031,H1,583,4.0
58445,Foster,Foster County,ND,38031,H1,584,4.0
58484,Foster,Foster County,ND,38031,H1,584,4.0
58464,Foster,Foster County,ND,38031,H1,584,4.0
58443,Foster,Foster County,ND,38031,H1,584,4.0
58621,Golden Valley,Golden Valley County,ND,38033,H1,586,4.0
58645,Golden Valley,Golden Valley County,ND,38033,H1,586,4.0
58632,Golden Valley,Golden Valley County,ND,38033,H1,586,4.0
58654,Golden Valley,Golden Valley County,ND,38033,H1,586,4.0
58203,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58205,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58251,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58231,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58207,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58244,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58214,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58235,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58275,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58266,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58204,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58202,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58261,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58256,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58228,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58212,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58201,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58208,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58233,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58206,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58278,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58240,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58267,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58258,Grand Forks,Grand Forks County,ND,38035,H1,582,3.0
58529,Grant,Grant County,ND,38037,H1,585,4.0
58563,Grant,Grant County,ND,38037,H1,585,4.0
58533,Grant,Grant County,ND,38037,H1,585,4.0
58638,Grant,Grant County,ND,38037,H1,586,4.0
58520,Grant,Grant County,ND,38037,H1,585,4.0
58564,Grant,Grant County,ND,38037,H1,585,4.0
58535,Grant,Grant County,ND,38037,H1,585,4.0
58562,Grant,Grant County,ND,38037,H1,585,4.0
58631,Grant,Grant County,ND,38037,H1,586,4.0
58569,Grant,Grant County,ND,38037,H1,585,4.0
58416,Griggs,Griggs County,ND,38039,H1,584,4.0
58425,Griggs,Griggs County,ND,38039,H1,584,4.0
58429,Griggs,Griggs County,ND,38039,H1,584,4.0
58448,Griggs,Griggs County,ND,38039,H1,584,4.0
58492,Griggs,Griggs County,ND,38039,H1,584,4.0
58464,Griggs,Griggs County,ND,38039,H1,584,4.0
58484,Griggs,Griggs County,ND,38039,H1,584,4.0
58452,Griggs,Griggs County,ND,38039,H1,584,4.0
58212,Griggs,Griggs County,ND,38039,H1,582,4.0
58650,Hettinger,Hettinger County,ND,38041,H1,586,4.0
58646,Hettinger,Hettinger County,ND,38041,H1,586,4.0
58647,Hettinger,Hettinger County,ND,38041,H1,586,4.0
58532,Kidder,Kidder County,ND,38043,H1,585,4.0
58487,Kidder,Kidder County,ND,38043,H1,584,4.0
58524,Kidder,Kidder County,ND,38043,H1,585,4.0
58475,Kidder,Kidder County,ND,38043,H1,584,4.0
58483,Kidder,Kidder County,ND,38043,H1,584,4.0
58428,Kidder,Kidder County,ND,38043,H1,584,4.0
58478,Kidder,Kidder County,ND,38043,H1,584,4.0
58467,Kidder,Kidder County,ND,38043,H1,584,4.0
58482,Kidder,Kidder County,ND,38043,H1,584,4.0
58488,Kidder,Kidder County,ND,38043,H1,584,4.0
58423,Kidder,Kidder County,ND,38043,H1,584,4.0
58442,LaMoure,LaMoure County,ND,38045,H1,584,4.0
58490,LaMoure,LaMoure County,ND,38045,H1,584,4.0
58466,LaMoure,LaMoure County,ND,38045,H1,584,4.0
58431,LaMoure,LaMoure County,ND,38045,H1,584,4.0
58474,LaMoure,LaMoure County,ND,38045,H1,584,4.0
58456,LaMoure,LaMoure County,ND,38045,H1,584,4.0
58049,LaMoure,LaMoure County,ND,38045,H1,580,4.0
58461,LaMoure,LaMoure County,ND,38045,H1,584,4.0
58415,LaMoure,LaMoure County,ND,38045,H1,584,4.0
58472,LaMoure,LaMoure County,ND,38045,H1,584,4.0
58458,LaMoure,LaMoure County,ND,38045,H1,584,4.0
58454,LaMoure,LaMoure County,ND,38045,H1,584,4.0
58433,LaMoure,LaMoure County,ND,38045,H1,584,4.0
58440,Logan,Logan County,ND,38047,H1,584,4.0
58483,Logan,Logan County,ND,38047,H1,584,4.0
58561,Logan,Logan County,ND,38047,H1,585,4.0
58495,Logan,Logan County,ND,38047,H1,584,4.0
58549,Logan,Logan County,ND,38047,H1,585,4.0
58460,Logan,Logan County,ND,38047,H1,584,4.0
58442,Logan,Logan County,ND,38047,H1,584,4.0
58368,McHenry,McHenry County,ND,38049,H1,583,4.0
58790,McHenry,McHenry County,ND,38049,H1,587,4.0
58788,McHenry,McHenry County,ND,38049,H1,587,4.0
58384,McHenry,McHenry County,ND,38049,H1,583,4.0
58778,McHenry,McHenry County,ND,38049,H1,587,4.0
58768,McHenry,McHenry County,ND,38049,H1,587,4.0
58789,McHenry,McHenry County,ND,38049,H1,587,4.0
58792,McHenry,McHenry County,ND,38049,H1,587,4.0
58723,McHenry,McHenry County,ND,38049,H1,587,4.0
58740,McHenry,McHenry County,ND,38049,H1,587,4.0
58713,McHenry,McHenry County,ND,38049,H1,587,4.0
58741,McHenry,McHenry County,ND,38049,H1,587,4.0
58731,McHenry,McHenry County,ND,38049,H1,587,4.0
58744,McHenry,McHenry County,ND,38049,H1,587,4.0
58736,McHenry,McHenry County,ND,38049,H1,587,4.0
58748,McHenry,McHenry County,ND,38049,H1,587,4.0
58710,McHenry,McHenry County,ND,38049,H1,587,4.0
58712,McHenry,McHenry County,ND,38049,H1,587,4.0
58762,McHenry,McHenry County,ND,38049,H1,587,4.0
58758,McHenry,McHenry County,ND,38049,H1,587,4.0
58456,McIntosh,McIntosh County,ND,38051,H1,584,4.0
58495,McIntosh,McIntosh County,ND,38051,H1,584,4.0
58581,McIntosh,McIntosh County,ND,38051,H1,585,4.0
58440,McIntosh,McIntosh County,ND,38051,H1,584,4.0
58413,McIntosh,McIntosh County,ND,38051,H1,584,4.0
58460,McIntosh,McIntosh County,ND,38051,H1,584,4.0
58838,McKenzie,McKenzie County,ND,38053,H1,588,4.0
58757,McKenzie,McKenzie County,ND,38053,H1,587,4.0
58854,McKenzie,McKenzie County,ND,38053,H1,588,4.0
58763,McKenzie,McKenzie County,ND,38053,H1,587,4.0
58835,McKenzie,McKenzie County,ND,38053,H1,588,4.0
58831,McKenzie,McKenzie County,ND,38053,H1,588,4.0
58634,McKenzie,McKenzie County,ND,38053,H1,586,4.0
58847,McKenzie,McKenzie County,ND,38053,H1,588,4.0
58775,McLean,McLean County,ND,38055,H1,587,4.0
58756,McLean,McLean County,ND,38055,H1,587,4.0
58723,McLean,McLean County,ND,38055,H1,587,4.0
58540,McLean,McLean County,ND,38055,H1,585,4.0
58531,McLean,McLean County,ND,38055,H1,585,4.0
58770,McLean,McLean County,ND,38055,H1,587,4.0
58716,McLean,McLean County,ND,38055,H1,587,4.0
58565,McLean,McLean County,ND,38055,H1,585,4.0
58735,McLean,McLean County,ND,38055,H1,587,4.0
58577,McLean,McLean County,ND,38055,H1,585,4.0
58759,McLean,McLean County,ND,38055,H1,587,4.0
58575,McLean,McLean County,ND,38055,H1,585,4.0
58779,McLean,McLean County,ND,38055,H1,587,4.0
58778,McLean,McLean County,ND,38055,H1,587,4.0
58579,McLean,McLean County,ND,38055,H1,585,4.0
58771,McLean,McLean County,ND,38055,H1,587,4.0
58576,McLean,McLean County,ND,38055,H1,585,4.0
58559,McLean,McLean County,ND,38055,H1,585,4.0
58541,Mercer,Mercer County,ND,38057,H1,585,4.0
58580,Mercer,Mercer County,ND,38057,H1,585,4.0
58631,Mercer,Mercer County,ND,38057,H1,586,4.0
58625,Mercer,Mercer County,ND,38057,H1,586,4.0
58530,Mercer,Mercer County,ND,38057,H1,585,4.0
58638,Mercer,Mercer County,ND,38057,H1,586,4.0
58523,Mercer,Mercer County,ND,38057,H1,585,4.0
58545,Mercer,Mercer County,ND,38057,H1,585,4.0
58571,Mercer,Mercer County,ND,38057,H1,585,4.0
58569,Morton,Morton County,ND,38059,H1,585,1.0
58631,Morton,Morton County,ND,38059,H1,586,1.0
58638,Morton,Morton County,ND,38059,H1,586,1.0
58563,Morton,Morton County,ND,38059,H1,585,1.0
58535,Morton,Morton County,ND,38059,H1,585,1.0
58520,Morton,Morton County,ND,38059,H1,585,1.0
58566,Morton,Morton County,ND,38059,H1,585,1.0
58554,Morton,Morton County,ND,38059,H1,585,1.0
58570,Morton,Morton County,ND,38059,H1,585,1.0
58852,Mountrail,Mountrail County,ND,38061,H1,588,4.0
58769,Mountrail,Mountrail County,ND,38061,H1,587,4.0
58734,Mountrail,Mountrail County,ND,38061,H1,587,4.0
58718,Mountrail,Mountrail County,ND,38061,H1,587,4.0
58746,Mountrail,Mountrail County,ND,38061,H1,587,4.0
58763,Mountrail,Mountrail County,ND,38061,H1,587,4.0
58770,Mountrail,Mountrail County,ND,38061,H1,587,4.0
58784,Mountrail,Mountrail County,ND,38061,H1,587,4.0
58794,Mountrail,Mountrail County,ND,38061,H1,587,4.0
58773,Mountrail,Mountrail County,ND,38061,H1,587,4.0
58771,Mountrail,Mountrail County,ND,38061,H1,587,4.0
58776,Mountrail,Mountrail County,ND,38061,H1,587,4.0
58756,Mountrail,Mountrail County,ND,38061,H1,587,4.0
58266,Nelson,Nelson County,ND,38063,H1,582,4.0
58212,Nelson,Nelson County,ND,38063,H1,582,4.0
58327,Nelson,Nelson County,ND,38063,H1,583,4.0
58321,Nelson,Nelson County,ND,38063,H1,583,4.0
58272,Nelson,Nelson County,ND,38063,H1,582,4.0
58344,Nelson,Nelson County,ND,38063,H1,583,4.0
58380,Nelson,Nelson County,ND,38063,H1,583,4.0
58361,Nelson,Nelson County,ND,38063,H1,583,4.0
58259,Nelson,Nelson County,ND,38063,H1,582,4.0
58224,Nelson,Nelson County,ND,38063,H1,582,4.0
58254,Nelson,Nelson County,ND,38063,H1,582,4.0
58523,Oliver,Oliver County,ND,38065,H1,585,4.0
58563,Oliver,Oliver County,ND,38065,H1,585,4.0
58571,Oliver,Oliver County,ND,38065,H1,585,4.0
58545,Oliver,Oliver County,ND,38065,H1,585,4.0
58530,Oliver,Oliver County,ND,38065,H1,585,4.0
58227,Pembina,Pembina County,ND,38067,H1,582,4.0
58243,Pembina,Pembina County,ND,38067,H1,582,4.0
58216,Pembina,Pembina County,ND,38067,H1,582,4.0
58276,Pembina,Pembina County,ND,38067,H1,582,4.0
58220,Pembina,Pembina County,ND,38067,H1,582,4.0
58265,Pembina,Pembina County,ND,38067,H1,582,4.0
58271,Pembina,Pembina County,ND,38067,H1,582,4.0
58262,Pembina,Pembina County,ND,38067,H1,582,4.0
58236,Pembina,Pembina County,ND,38067,H1,582,4.0
58222,Pembina,Pembina County,ND,38067,H1,582,4.0
58282,Pembina,Pembina County,ND,38067,H1,582,4.0
58225,Pembina,Pembina County,ND,38067,H1,582,4.0
58238,Pembina,Pembina County,ND,38067,H1,582,4.0
58241,Pembina,Pembina County,ND,38067,H1,582,4.0
58368,Pierce,Pierce County,ND,38069,H1,583,4.0
58346,Pierce,Pierce County,ND,38069,H1,583,4.0
58341,Pierce,Pierce County,ND,38069,H1,583,4.0
58313,Pierce,Pierce County,ND,38069,H1,583,4.0
58386,Pierce,Pierce County,ND,38069,H1,583,4.0
58332,Pierce,Pierce County,ND,38069,H1,583,4.0
58385,Pierce,Pierce County,ND,38069,H1,583,4.0
58384,Pierce,Pierce County,ND,38069,H1,583,4.0
58366,Pierce,Pierce County,ND,38069,H1,583,4.0
58788,Pierce,Pierce County,ND,38069,H1,587,4.0
58710,Pierce,Pierce County,ND,38069,H1,587,4.0
58758,Pierce,Pierce County,ND,38069,H1,587,4.0
58321,Ramsey,Ramsey County,ND,38071,H1,583,4.0
58325,Ramsey,Ramsey County,ND,38071,H1,583,4.0
58229,Ramsey,Ramsey County,ND,38071,H1,582,4.0
58301,Ramsey,Ramsey County,ND,38071,H1,583,4.0
58345,Ramsey,Ramsey County,ND,38071,H1,583,4.0
58327,Ramsey,Ramsey County,ND,38071,H1,583,4.0
58362,Ramsey,Ramsey County,ND,38071,H1,583,4.0
58330,Ramsey,Ramsey County,ND,38071,H1,583,4.0
58338,Ramsey,Ramsey County,ND,38071,H1,583,4.0
58344,Ramsey,Ramsey County,ND,38071,H1,583,4.0
58351,Ramsey,Ramsey County,ND,38071,H1,583,4.0
58377,Ramsey,Ramsey County,ND,38071,H1,583,4.0
58355,Ramsey,Ramsey County,ND,38071,H1,583,4.0
58380,Ramsey,Ramsey County,ND,38071,H1,583,4.0
58382,Ramsey,Ramsey County,ND,38071,H1,583,4.0
58052,Ransom,Ransom County,ND,38073,H1,580,4.0
58062,Ransom,Ransom County,ND,38073,H1,580,4.0
58027,Ransom,Ransom County,ND,38073,H1,580,4.0
58033,Ransom,Ransom County,ND,38073,H1,580,4.0
58068,Ransom,Ransom County,ND,38073,H1,580,4.0
58057,Ransom,Ransom County,ND,38073,H1,580,4.0
58490,Ransom,Ransom County,ND,38073,H1,584,4.0
58054,Ransom,Ransom County,ND,38073,H1,580,4.0
58060,Ransom,Ransom County,ND,38073,H1,580,4.0
58069,Ransom,Ransom County,ND,38073,H1,580,4.0
58049,Ransom,Ransom County,ND,38073,H1,580,4.0
58761,Renville,Renville County,ND,38075,H1,587,4.0
58787,Renville,Renville County,ND,38075,H1,587,4.0
58725,Renville,Renville County,ND,38075,H1,587,4.0
58750,Renville,Renville County,ND,38075,H1,587,4.0
58746,Renville,Renville County,ND,38075,H1,587,4.0
58718,Renville,Renville County,ND,38075,H1,587,4.0
58740,Renville,Renville County,ND,38075,H1,587,4.0
58734,Renville,Renville County,ND,38075,H1,587,4.0
58782,Renville,Renville County,ND,38075,H1,587,4.0
58060,Richland,Richland County,ND,38077,H1,580,4.0
58076,Richland,Richland County,ND,38077,H1,580,4.0
58075,Richland,Richland County,ND,38077,H1,580,4.0
58008,Richland,Richland County,ND,38077,H1,580,4.0
58001,Richland,Richland County,ND,38077,H1,580,4.0
58051,Richland,Richland County,ND,38077,H1,580,4.0
58057,Richland,Richland County,ND,38077,H1,580,4.0
58061,Richland,Richland County,ND,38077,H1,580,4.0
58015,Richland,Richland County,ND,38077,H1,580,4.0
58077,Richland,Richland County,ND,38077,H1,580,4.0
58018,Richland,Richland County,ND,38077,H1,580,4.0
58030,Richland,Richland County,ND,38077,H1,580,4.0
58053,Richland,Richland County,ND,38077,H1,580,4.0
58081,Richland,Richland County,ND,38077,H1,580,4.0
58058,Richland,Richland County,ND,38077,H1,580,4.0
58047,Richland,Richland County,ND,38077,H1,580,4.0
58041,Richland,Richland County,ND,38077,H1,580,4.0
58052,Richland,Richland County,ND,38077,H1,580,4.0
58369,Rolette,Rolette County,ND,38079,H1,583,4.0
58366,Rolette,Rolette County,ND,38079,H1,583,4.0
58353,Rolette,Rolette County,ND,38079,H1,583,4.0
58367,Rolette,Rolette County,ND,38079,H1,583,4.0
58329,Rolette,Rolette County,ND,38079,H1,583,4.0
58316,Rolette,Rolette County,ND,38079,H1,583,4.0
58384,Rolette,Rolette County,ND,38079,H1,583,4.0
58363,Rolette,Rolette County,ND,38079,H1,583,4.0
58053,Sargent,Sargent County,ND,38081,H1,580,4.0
58017,Sargent,Sargent County,ND,38081,H1,580,4.0
58067,Sargent,Sargent County,ND,38081,H1,580,4.0
58069,Sargent,Sargent County,ND,38081,H1,580,4.0
58474,Sargent,Sargent County,ND,38081,H1,584,4.0
58032,Sargent,Sargent County,ND,38081,H1,580,4.0
58060,Sargent,Sargent County,ND,38081,H1,580,4.0
58043,Sargent,Sargent County,ND,38081,H1,580,4.0
58013,Sargent,Sargent County,ND,38081,H1,580,4.0
58040,Sargent,Sargent County,ND,38081,H1,580,4.0
58430,Sheridan,Sheridan County,ND,38083,H1,584,4.0
58559,Sheridan,Sheridan County,ND,38083,H1,585,4.0
58463,Sheridan,Sheridan County,ND,38083,H1,584,4.0
58758,Sheridan,Sheridan County,ND,38083,H1,587,4.0
58444,Sheridan,Sheridan County,ND,38083,H1,584,4.0
58710,Sheridan,Sheridan County,ND,38083,H1,587,4.0
58723,Sheridan,Sheridan County,ND,38083,H1,587,4.0
58736,Sheridan,Sheridan County,ND,38083,H1,587,4.0
58341,Sheridan,Sheridan County,ND,38083,H1,583,4.0
58568,Sioux,Sioux County,ND,38085,H1,585,4.0
58570,Sioux,Sioux County,ND,38085,H1,585,4.0
58528,Sioux,Sioux County,ND,38085,H1,585,4.0
58538,Sioux,Sioux County,ND,38085,H1,585,4.0
58529,Sioux,Sioux County,ND,38085,H1,585,4.0
58643,Slope,Slope County,ND,38087,H1,586,4.0
58653,Slope,Slope County,ND,38087,H1,586,4.0
58623,Slope,Slope County,ND,38087,H1,586,4.0
58651,Slope,Slope County,ND,38087,H1,586,4.0
58649,Slope,Slope County,ND,38087,H1,586,4.0
58620,Slope,Slope County,ND,38087,H1,586,4.0
58647,Slope,Slope County,ND,38087,H1,586,4.0
58601,Stark,Stark County,ND,38089,H1,586,4.0
58656,Stark,Stark County,ND,38089,H1,586,4.0
58630,Stark,Stark County,ND,38089,H1,586,4.0
58655,Stark,Stark County,ND,38089,H1,586,4.0
58641,Stark,Stark County,ND,38089,H1,586,4.0
58622,Stark,Stark County,ND,38089,H1,586,4.0
58638,Stark,Stark County,ND,38089,H1,586,4.0
58602,Stark,Stark County,ND,38089,H1,586,4.0
58647,Stark,Stark County,ND,38089,H1,586,4.0
58652,Stark,Stark County,ND,38089,H1,586,4.0
58267,Steele,Steele County,ND,38091,H1,582,4.0
58230,Steele,Steele County,ND,38091,H1,582,4.0
58425,Steele,Steele County,ND,38091,H1,584,4.0
58274,Steele,Steele County,ND,38091,H1,582,4.0
58277,Steele,Steele County,ND,38091,H1,582,4.0
58056,Steele,Steele County,ND,38091,H1,580,4.0
58240,Steele,Steele County,ND,38091,H1,582,4.0
58046,Steele,Steele County,ND,38091,H1,580,4.0
58481,Stutsman,Stutsman County,ND,38093,H1,584,4.0
58496,Stutsman,Stutsman County,ND,38093,H1,584,4.0
58497,Stutsman,Stutsman County,ND,38093,H1,584,4.0
58420,Stutsman,Stutsman County,ND,38093,H1,584,4.0
58405,Stutsman,Stutsman County,ND,38093,H1,584,4.0
58486,Stutsman,Stutsman County,ND,38093,H1,584,4.0
58472,Stutsman,Stutsman County,ND,38093,H1,584,4.0
58476,Stutsman,Stutsman County,ND,38093,H1,584,4.0
58424,Stutsman,Stutsman County,ND,38093,H1,584,4.0
58426,Stutsman,Stutsman County,ND,38093,H1,584,4.0
58483,Stutsman,Stutsman County,ND,38093,H1,584,4.0
58402,Stutsman,Stutsman County,ND,38093,H1,584,4.0
58454,Stutsman,Stutsman County,ND,38093,H1,584,4.0
58467,Stutsman,Stutsman County,ND,38093,H1,584,4.0
58421,Stutsman,Stutsman County,ND,38093,H1,584,4.0
58475,Stutsman,Stutsman County,ND,38093,H1,584,4.0
58401,Stutsman,Stutsman County,ND,38093,H1,584,4.0
58442,Stutsman,Stutsman County,ND,38093,H1,584,4.0
58492,Stutsman,Stutsman County,ND,38093,H1,584,4.0
58466,Stutsman,Stutsman County,ND,38093,H1,584,4.0
58455,Stutsman,Stutsman County,ND,38093,H1,584,4.0
58317,Towner,Towner County,ND,38095,H1,583,4.0
58372,Towner,Towner County,ND,38095,H1,583,4.0
58323,Towner,Towner County,ND,38095,H1,583,4.0
58365,Towner,Towner County,ND,38095,H1,583,4.0
58339,Towner,Towner County,ND,38095,H1,583,4.0
58331,Towner,Towner County,ND,38095,H1,583,4.0
58324,Towner,Towner County,ND,38095,H1,583,4.0
58346,Towner,Towner County,ND,38095,H1,583,4.0
58352,Towner,Towner County,ND,38095,H1,583,4.0
58367,Towner,Towner County,ND,38095,H1,583,4.0
58363,Towner,Towner County,ND,38095,H1,583,4.0
58377,Towner,Towner County,ND,38095,H1,583,4.0
58310,Towner,Towner County,ND,38095,H1,583,4.0
58325,Towner,Towner County,ND,38095,H1,583,4.0
58045,Traill,Traill County,ND,38097,H1,580,4.0
58275,Traill,Traill County,ND,38097,H1,582,4.0
58257,Traill,Traill County,ND,38097,H1,582,4.0
58038,Traill,Traill County,ND,38097,H1,580,4.0
58219,Traill,Traill County,ND,38097,H1,582,4.0
58035,Traill,Traill County,ND,38097,H1,580,4.0
58223,Traill,Traill County,ND,38097,H1,582,4.0
58274,Traill,Traill County,ND,38097,H1,582,4.0
58240,Traill,Traill County,ND,38097,H1,582,4.0
58218,Traill,Traill County,ND,38097,H1,582,4.0
58016,Traill,Traill County,ND,38097,H1,580,4.0
58048,Traill,Traill County,ND,38097,H1,580,4.0
58009,Traill,Traill County,ND,38097,H1,580,4.0
58273,Walsh,Walsh County,ND,38099,H1,582,4.0
58231,Walsh,Walsh County,ND,38099,H1,582,4.0
58259,Walsh,Walsh County,ND,38099,H1,582,4.0
58330,Walsh,Walsh County,ND,38099,H1,583,4.0
58227,Walsh,Walsh County,ND,38099,H1,582,4.0
58237,Walsh,Walsh County,ND,38099,H1,582,4.0
58229,Walsh,Walsh County,ND,38099,H1,582,4.0
58261,Walsh,Walsh County,ND,38099,H1,582,4.0
58250,Walsh,Walsh County,ND,38099,H1,582,4.0
58243,Walsh,Walsh County,ND,38099,H1,582,4.0
58270,Walsh,Walsh County,ND,38099,H1,582,4.0
58225,Walsh,Walsh County,ND,38099,H1,582,4.0
58210,Walsh,Walsh County,ND,38099,H1,582,4.0
58233,Walsh,Walsh County,ND,38099,H1,582,4.0
58345,Walsh,Walsh County,ND,38099,H1,583,4.0
58321,Walsh,Walsh County,ND,38099,H1,583,4.0
58702,Ward,Ward County,ND,38101,H1,587,4.0
58746,Ward,Ward County,ND,38101,H1,587,4.0
58781,Ward,Ward County,ND,38101,H1,587,4.0
58740,Ward,Ward County,ND,38101,H1,587,4.0
58705,Ward,Ward County,ND,38101,H1,587,4.0
58756,Ward,Ward County,ND,38101,H1,587,4.0
