zip_code,county_standardized,county_original,state,stcountyfp,classfp,ZIP3,rating_area
95023,San Benito County,San Benito County,CA,6069,H1,950,9
95024,San Benito County,San Benito County,CA,6069,H1,950,9
95075,San Benito County,San Benito County,CA,6069,H1,950,9
93925,San Benito County,San Benito County,CA,6069,H1,939,9
92410,San Bernardino County,San Bernardino County,CA,6071,H1,924,17
92411,San Bernardino County,San Bernardino County,CA,6071,H1,924,17
91730,San Bernardino County,San Bernardino County,CA,6071,H1,917,15
91762,San Bernardino County,San Bernardino County,CA,6071,H1,917,15
92373,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92345,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92312,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92315,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
91759,San Bernardino County,San Bernardino County,CA,6071,H1,917,15
92278,San Bernardino County,San Bernardino County,CA,6071,H1,922,17
92317,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
91737,San Bernardino County,San Bernardino County,CA,6071,H1,917,15
92277,San Bernardino County,San Bernardino County,CA,6071,H1,922,17
92308,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92324,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92325,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92365,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
91784,San Bernardino County,San Bernardino County,CA,6071,H1,917,15
92363,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
91743,San Bernardino County,San Bernardino County,CA,6071,H1,917,15
92415,San Bernardino County,San Bernardino County,CA,6071,H1,924,17
92364,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92350,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92341,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92338,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92322,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92321,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92385,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92304,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92225,San Bernardino County,San Bernardino County,CA,6071,H1,922,17
91739,San Bernardino County,San Bernardino County,CA,6071,H1,917,15
92285,San Bernardino County,San Bernardino County,CA,6071,H1,922,17
92310,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92311,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92313,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92399,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92356,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92337,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92352,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92401,San Bernardino County,San Bernardino County,CA,6071,H1,924,17
91786,San Bernardino County,San Bernardino County,CA,6071,H1,917,15
92309,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92347,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92327,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
91785,San Bernardino County,San Bernardino County,CA,6071,H1,917,15
92509,San Bernardino County,San Bernardino County,CA,6071,H1,925,17
92323,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92318,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92418,San Bernardino County,San Bernardino County,CA,6071,H1,924,17
91708,San Bernardino County,San Bernardino County,CA,6071,H1,917,15
92284,San Bernardino County,San Bernardino County,CA,6071,H1,922,17
92335,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92394,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92372,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92359,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
93555,San Bernardino County,San Bernardino County,CA,6071,H1,935,15
92382,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92358,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92320,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
91752,San Bernardino County,San Bernardino County,CA,6071,H1,917,15
91709,San Bernardino County,San Bernardino County,CA,6071,H1,917,15
91761,San Bernardino County,San Bernardino County,CA,6071,H1,917,15
91729,San Bernardino County,San Bernardino County,CA,6071,H1,917,15
92301,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92256,San Bernardino County,San Bernardino County,CA,6071,H1,922,17
92374,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92344,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92334,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92342,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92368,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92405,San Bernardino County,San Bernardino County,CA,6071,H1,924,17
92423,San Bernardino County,San Bernardino County,CA,6071,H1,924,17
92402,San Bernardino County,San Bernardino County,CA,6071,H1,924,17
92406,San Bernardino County,San Bernardino County,CA,6071,H1,924,17
92357,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
93562,San Bernardino County,San Bernardino County,CA,6071,H1,935,15
91710,San Bernardino County,San Bernardino County,CA,6071,H1,917,15
91763,San Bernardino County,San Bernardino County,CA,6071,H1,917,15
92307,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92395,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92316,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92346,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92386,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92404,San Bernardino County,San Bernardino County,CA,6071,H1,924,17
91764,San Bernardino County,San Bernardino County,CA,6071,H1,917,15
92880,San Bernardino County,San Bernardino County,CA,6071,H1,928,16
92286,San Bernardino County,San Bernardino County,CA,6071,H1,922,17
92393,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92305,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92267,San Bernardino County,San Bernardino County,CA,6071,H1,922,17
92375,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92413,San Bernardino County,San Bernardino County,CA,6071,H1,924,17
92268,San Bernardino County,San Bernardino County,CA,6071,H1,922,17
92391,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92242,San Bernardino County,San Bernardino County,CA,6071,H1,922,17
92371,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92407,San Bernardino County,San Bernardino County,CA,6071,H1,924,17
92340,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92427,San Bernardino County,San Bernardino County,CA,6071,H1,924,17
92329,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92369,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92339,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92332,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92366,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92333,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92408,San Bernardino County,San Bernardino County,CA,6071,H1,924,17
91701,San Bernardino County,San Bernardino County,CA,6071,H1,917,15
92252,San Bernardino County,San Bernardino County,CA,6071,H1,922,17
92392,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92336,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92354,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92376,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92377,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92314,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92331,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92397,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
91766,San Bernardino County,San Bernardino County,CA,6071,H1,917,15
93516,San Bernardino County,San Bernardino County,CA,6071,H1,935,15
92280,San Bernardino County,San Bernardino County,CA,6071,H1,922,17
92398,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
92403,San Bernardino County,San Bernardino County,CA,6071,H1,924,17
92378,San Bernardino County,San Bernardino County,CA,6071,H1,923,16
91901,San Diego County,San Diego County,CA,6073,H1,919,19
91906,San Diego County,San Diego County,CA,6073,H1,919,19
92024,San Diego County,San Diego County,CA,6073,H1,920,19
91945,San Diego County,San Diego County,CA,6073,H1,919,19
92011,San Diego County,San Diego County,CA,6073,H1,920,19
92019,San Diego County,San Diego County,CA,6073,H1,920,19
91951,San Diego County,San Diego County,CA,6073,H1,919,19
91935,San Diego County,San Diego County,CA,6073,H1,919,19
91946,San Diego County,San Diego County,CA,6073,H1,919,19
92038,San Diego County,San Diego County,CA,6073,H1,920,19
92105,San Diego County,San Diego County,CA,6073,H1,921,19
92065,San Diego County,San Diego County,CA,6073,H1,920,19
92085,San Diego County,San Diego County,CA,6073,H1,920,19
92057,San Diego County,San Diego County,CA,6073,H1,920,19
92154,San Diego County,San Diego County,CA,6073,H1,921,19
92115,San Diego County,San Diego County,CA,6073,H1,921,19
92116,San Diego County,San Diego County,CA,6073,H1,921,19
92127,San Diego County,San Diego County,CA,6073,H1,921,19
92119,San Diego County,San Diego County,CA,6073,H1,921,19
92173,San Diego County,San Diego County,CA,6073,H1,921,19
92137,San Diego County,San Diego County,CA,6073,H1,921,19
92175,San Diego County,San Diego County,CA,6073,H1,921,19
92132,San Diego County,San Diego County,CA,6073,H1,921,19
91917,San Diego County,San Diego County,CA,6073,H1,919,19
91943,San Diego County,San Diego County,CA,6073,H1,919,19
92150,San Diego County,San Diego County,CA,6073,H1,921,19
92147,San Diego County,San Diego County,CA,6073,H1,921,19
92191,San Diego County,San Diego County,CA,6073,H1,921,19
92182,San Diego County,San Diego County,CA,6073,H1,921,19
92060,San Diego County,San Diego County,CA,6073,H1,920,19
92020,San Diego County,San Diego County,CA,6073,H1,920,19
91915,San Diego County,San Diego County,CA,6073,H1,919,19
92046,San Diego County,San Diego County,CA,6073,H1,920,19
92069,San Diego County,San Diego County,CA,6073,H1,920,19
92058,San Diego County,San Diego County,CA,6073,H1,920,19
92079,San Diego County,San Diego County,CA,6073,H1,920,19
92071,San Diego County,San Diego County,CA,6073,H1,920,19
92108,San Diego County,San Diego County,CA,6073,H1,921,19
92124,San Diego County,San Diego County,CA,6073,H1,921,19
92120,San Diego County,San Diego County,CA,6073,H1,921,19
92129,San Diego County,San Diego County,CA,6073,H1,921,19
92118,San Diego County,San Diego County,CA,6073,H1,921,19
92136,San Diego County,San Diego County,CA,6073,H1,921,19
92138,San Diego County,San Diego County,CA,6073,H1,921,19
92030,San Diego County,San Diego County,CA,6073,H1,920,19
92004,San Diego County,San Diego County,CA,6073,H1,920,19
92013,San Diego County,San Diego County,CA,6073,H1,920,19
92039,San Diego County,San Diego County,CA,6073,H1,920,19
92112,San Diego County,San Diego County,CA,6073,H1,921,19
92088,San Diego County,San Diego County,CA,6073,H1,920,19
92159,San Diego County,San Diego County,CA,6073,H1,921,19
92172,San Diego County,San Diego County,CA,6073,H1,921,19
92192,San Diego County,San Diego County,CA,6073,H1,921,19
92176,San Diego County,San Diego County,CA,6073,H1,921,19
92165,San Diego County,San Diego County,CA,6073,H1,921,19
92196,San Diego County,San Diego County,CA,6073,H1,921,19
92049,San Diego County,San Diego County,CA,6073,H1,920,19
92161,San Diego County,San Diego County,CA,6073,H1,921,19
92025,San Diego County,San Diego County,CA,6073,H1,920,19
92027,San Diego County,San Diego County,CA,6073,H1,920,19
91941,San Diego County,San Diego County,CA,6073,H1,919,19
92014,San Diego County,San Diego County,CA,6073,H1,920,19
92109,San Diego County,San Diego County,CA,6073,H1,921,19
92091,San Diego County,San Diego County,CA,6073,H1,920,19
92111,San Diego County,San Diego County,CA,6073,H1,921,19
92081,San Diego County,San Diego County,CA,6073,H1,920,19
92113,San Diego County,San Diego County,CA,6073,H1,921,19
92178,San Diego County,San Diego County,CA,6073,H1,921,19
91905,San Diego County,San Diego County,CA,6073,H1,919,19
92066,San Diego County,San Diego County,CA,6073,H1,920,19
92018,San Diego County,San Diego County,CA,6073,H1,920,19
92040,San Diego County,San Diego County,CA,6073,H1,920,19
91980,San Diego County,San Diego County,CA,6073,H1,919,19
92008,San Diego County,San Diego County,CA,6073,H1,920,19
92029,San Diego County,San Diego County,CA,6073,H1,920,19
92010,San Diego County,San Diego County,CA,6073,H1,920,19
92101,San Diego County,San Diego County,CA,6073,H1,921,19
92106,San Diego County,San Diego County,CA,6073,H1,921,19
92084,San Diego County,San Diego County,CA,6073,H1,920,19
92064,San Diego County,San Diego County,CA,6073,H1,920,19
92078,San Diego County,San Diego County,CA,6073,H1,920,19
92075,San Diego County,San Diego County,CA,6073,H1,920,19
92128,San Diego County,San Diego County,CA,6073,H1,921,19
92114,San Diego County,San Diego County,CA,6073,H1,921,19
92195,San Diego County,San Diego County,CA,6073,H1,921,19
91963,San Diego County,San Diego County,CA,6073,H1,919,19
92170,San Diego County,San Diego County,CA,6073,H1,921,19
92153,San Diego County,San Diego County,CA,6073,H1,921,19
92536,San Diego County,San Diego County,CA,6073,H1,925,19
92096,San Diego County,San Diego County,CA,6073,H1,920,19
92037,San Diego County,San Diego County,CA,6073,H1,920,19
91942,San Diego County,San Diego County,CA,6073,H1,919,19
91977,San Diego County,San Diego County,CA,6073,H1,919,19
92104,San Diego County,San Diego County,CA,6073,H1,921,19
92083,San Diego County,San Diego County,CA,6073,H1,920,19
92067,San Diego County,San Diego County,CA,6073,H1,920,19
92117,San Diego County,San Diego County,CA,6073,H1,921,19
92130,San Diego County,San Diego County,CA,6073,H1,921,19
92131,San Diego County,San Diego County,CA,6073,H1,921,19
92163,San Diego County,San Diego County,CA,6073,H1,921,19
92122,San Diego County,San Diego County,CA,6073,H1,921,19
92134,San Diego County,San Diego County,CA,6073,H1,921,19
91962,San Diego County,San Diego County,CA,6073,H1,919,19
92174,San Diego County,San Diego County,CA,6073,H1,921,19
92672,San Diego County,San Diego County,CA,6073,H1,926,19
91976,San Diego County,San Diego County,CA,6073,H1,919,19
92052,San Diego County,San Diego County,CA,6073,H1,920,19
92072,San Diego County,San Diego County,CA,6073,H1,920,19
92171,San Diego County,San Diego County,CA,6073,H1,921,19
91908,San Diego County,San Diego County,CA,6073,H1,919,19
92068,San Diego County,San Diego County,CA,6073,H1,920,19
91979,San Diego County,San Diego County,CA,6073,H1,919,19
92092,San Diego County,San Diego County,CA,6073,H1,920,19
92179,San Diego County,San Diego County,CA,6073,H1,921,19
92197,San Diego County,San Diego County,CA,6073,H1,921,19
92135,San Diego County,San Diego County,CA,6073,H1,921,19
92199,San Diego County,San Diego County,CA,6073,H1,921,19
91911,San Diego County,San Diego County,CA,6073,H1,919,19
92022,San Diego County,San Diego County,CA,6073,H1,920,19
92007,San Diego County,San Diego County,CA,6073,H1,920,19
91932,San Diego County,San Diego County,CA,6073,H1,919,19
92054,San Diego County,San Diego County,CA,6073,H1,920,19
92056,San Diego County,San Diego County,CA,6073,H1,920,19
92059,San Diego County,San Diego County,CA,6073,H1,920,19
92123,San Diego County,San Diego County,CA,6073,H1,921,19
92126,San Diego County,San Diego County,CA,6073,H1,921,19
92198,San Diego County,San Diego County,CA,6073,H1,921,19
92177,San Diego County,San Diego County,CA,6073,H1,921,19
92051,San Diego County,San Diego County,CA,6073,H1,920,19
92086,San Diego County,San Diego County,CA,6073,H1,920,19
92093,San Diego County,San Diego County,CA,6073,H1,920,19
92152,San Diego County,San Diego County,CA,6073,H1,921,19
92193,San Diego County,San Diego County,CA,6073,H1,921,19
91903,San Diego County,San Diego County,CA,6073,H1,919,19
91931,San Diego County,San Diego County,CA,6073,H1,919,19
91912,San Diego County,San Diego County,CA,6073,H1,919,19
92028,San Diego County,San Diego County,CA,6073,H1,920,19
92009,San Diego County,San Diego County,CA,6073,H1,920,19
92021,San Diego County,San Diego County,CA,6073,H1,920,19
92026,San Diego County,San Diego County,CA,6073,H1,920,19
91950,San Diego County,San Diego County,CA,6073,H1,919,19
92036,San Diego County,San Diego County,CA,6073,H1,920,19
92103,San Diego County,San Diego County,CA,6073,H1,921,19
92070,San Diego County,San Diego County,CA,6073,H1,920,19
92082,San Diego County,San Diego County,CA,6073,H1,920,19
92139,San Diego County,San Diego County,CA,6073,H1,921,19
92023,San Diego County,San Diego County,CA,6073,H1,920,19
92061,San Diego County,San Diego County,CA,6073,H1,920,19
92160,San Diego County,San Diego County,CA,6073,H1,921,19
92155,San Diego County,San Diego County,CA,6073,H1,921,19
92169,San Diego County,San Diego County,CA,6073,H1,921,19
92168,San Diego County,San Diego County,CA,6073,H1,921,19
91933,San Diego County,San Diego County,CA,6073,H1,919,19
91944,San Diego County,San Diego County,CA,6073,H1,919,19
92592,San Diego County,San Diego County,CA,6073,H1,925,19
92158,San Diego County,San Diego County,CA,6073,H1,921,19
91948,San Diego County,San Diego County,CA,6073,H1,919,19
91910,San Diego County,San Diego County,CA,6073,H1,919,19
91902,San Diego County,San Diego County,CA,6073,H1,919,19
91913,San Diego County,San Diego County,CA,6073,H1,919,19
91934,San Diego County,San Diego County,CA,6073,H1,919,19
92003,San Diego County,San Diego County,CA,6073,H1,920,19
91914,San Diego County,San Diego County,CA,6073,H1,919,19
91978,San Diego County,San Diego County,CA,6073,H1,919,19
92102,San Diego County,San Diego County,CA,6073,H1,921,19
92107,San Diego County,San Diego County,CA,6073,H1,921,19
92110,San Diego County,San Diego County,CA,6073,H1,921,19
92143,San Diego County,San Diego County,CA,6073,H1,921,19
92121,San Diego County,San Diego County,CA,6073,H1,921,19
92140,San Diego County,San Diego County,CA,6073,H1,921,19
92142,San Diego County,San Diego County,CA,6073,H1,921,19
91916,San Diego County,San Diego County,CA,6073,H1,919,19
92033,San Diego County,San Diego County,CA,6073,H1,920,19
92167,San Diego County,San Diego County,CA,6073,H1,921,19
92055,San Diego County,San Diego County,CA,6073,H1,920,19
92166,San Diego County,San Diego County,CA,6073,H1,921,19
91921,San Diego County,San Diego County,CA,6073,H1,919,19
92074,San Diego County,San Diego County,CA,6073,H1,920,19
92145,San Diego County,San Diego County,CA,6073,H1,921,19
92149,San Diego County,San Diego County,CA,6073,H1,921,19
94123,San Francisco County,San Francisco County,CA,6075,H6,941,4
94132,San Francisco County,San Francisco County,CA,6075,H6,941,4
94118,San Francisco County,San Francisco County,CA,6075,H6,941,4
94103,San Francisco County,San Francisco County,CA,6075,H6,941,4
94112,San Francisco County,San Francisco County,CA,6075,H6,941,4
94131,San Francisco County,San Francisco County,CA,6075,H6,941,4
94141,San Francisco County,San Francisco County,CA,6075,H6,941,4
94164,San Francisco County,San Francisco County,CA,6075,H6,941,4
94188,San Francisco County,San Francisco County,CA,6075,H6,941,4
94159,San Francisco County,San Francisco County,CA,6075,H6,941,4
94115,San Francisco County,San Francisco County,CA,6075,H6,941,4
94117,San Francisco County,San Francisco County,CA,6075,H6,941,4
94104,San Francisco County,San Francisco County,CA,6075,H6,941,4
94124,San Francisco County,San Francisco County,CA,6075,H6,941,4
94119,San Francisco County,San Francisco County,CA,6075,H6,941,4
94129,San Francisco County,San Francisco County,CA,6075,H6,941,4
94014,San Francisco County,San Francisco County,CA,6075,H6,940,4
94134,San Francisco County,San Francisco County,CA,6075,H6,941,4
94121,San Francisco County,San Francisco County,CA,6075,H6,941,4
94107,San Francisco County,San Francisco County,CA,6075,H6,941,4
94111,San Francisco County,San Francisco County,CA,6075,H6,941,4
94130,San Francisco County,San Francisco County,CA,6075,H6,941,4
94143,San Francisco County,San Francisco County,CA,6075,H6,941,4
94147,San Francisco County,San Francisco County,CA,6075,H6,941,4
94146,San Francisco County,San Francisco County,CA,6075,H6,941,4
94133,San Francisco County,San Francisco County,CA,6075,H6,941,4
94110,San Francisco County,San Francisco County,CA,6075,H6,941,4
94122,San Francisco County,San Francisco County,CA,6075,H6,941,4
94105,San Francisco County,San Francisco County,CA,6075,H6,941,4
94109,San Francisco County,San Francisco County,CA,6075,H6,941,4
94140,San Francisco County,San Francisco County,CA,6075,H6,941,4
94158,San Francisco County,San Francisco County,CA,6075,H6,941,4
94114,San Francisco County,San Francisco County,CA,6075,H6,941,4
94116,San Francisco County,San Francisco County,CA,6075,H6,941,4
94102,San Francisco County,San Francisco County,CA,6075,H6,941,4
94108,San Francisco County,San Francisco County,CA,6075,H6,941,4
94127,San Francisco County,San Francisco County,CA,6075,H6,941,4
94126,San Francisco County,San Francisco County,CA,6075,H6,941,4
95366,San Joaquin County,San Joaquin County,CA,6077,H1,953,10
95377,San Joaquin County,San Joaquin County,CA,6077,H1,953,10
95207,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95210,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95632,San Joaquin County,San Joaquin County,CA,6077,H1,956,10
95378,San Joaquin County,San Joaquin County,CA,6077,H1,953,10
95690,San Joaquin County,San Joaquin County,CA,6077,H1,956,10
95269,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95219,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95206,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95237,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95337,San Joaquin County,San Joaquin County,CA,6077,H1,953,10
95240,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95213,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95234,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95212,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95202,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95201,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95385,San Joaquin County,San Joaquin County,CA,6077,H1,953,10
95253,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95211,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95204,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95220,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95231,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95236,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95227,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95330,San Joaquin County,San Joaquin County,CA,6077,H1,953,10
95336,San Joaquin County,San Joaquin County,CA,6077,H1,953,10
95320,San Joaquin County,San Joaquin County,CA,6077,H1,953,10
95203,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95391,San Joaquin County,San Joaquin County,CA,6077,H1,953,10
95258,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95361,San Joaquin County,San Joaquin County,CA,6077,H1,953,10
95267,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95686,San Joaquin County,San Joaquin County,CA,6077,H1,956,10
95376,San Joaquin County,San Joaquin County,CA,6077,H1,953,10
95304,San Joaquin County,San Joaquin County,CA,6077,H1,953,10
95209,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95242,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95205,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95241,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95208,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95230,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95215,San Joaquin County,San Joaquin County,CA,6077,H1,952,10
95367,San Joaquin County,San Joaquin County,CA,6077,H1,953,10
93449,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93406,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93423,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93454,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93461,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93407,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93442,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93412,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93426,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93410,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93446,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93401,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93458,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93465,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93483,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93435,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93448,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93422,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93428,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93421,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93452,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93447,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93420,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93433,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93444,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93403,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93408,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93453,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93475,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93405,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93430,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93409,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93424,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93402,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93432,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93445,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93451,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
93443,San Luis Obispo County,San Luis Obispo County,CA,6079,H1,934,12
94303,San Mateo County,San Mateo County,CA,6081,H1,943,8
94014,San Mateo County,San Mateo County,CA,6081,H1,940,8
94015,San Mateo County,San Mateo County,CA,6081,H1,940,8
94063,San Mateo County,San Mateo County,CA,6081,H1,940,8
94083,San Mateo County,San Mateo County,CA,6081,H1,940,8
94026,San Mateo County,San Mateo County,CA,6081,H1,940,8
94060,San Mateo County,San Mateo County,CA,6081,H1,940,8
94112,San Mateo County,San Mateo County,CA,6081,H1,941,8
94497,San Mateo County,San Mateo County,CA,6081,H1,944,8
94402,San Mateo County,San Mateo County,CA,6081,H1,944,8
94019,San Mateo County,San Mateo County,CA,6081,H1,940,8
94044,San Mateo County,San Mateo County,CA,6081,H1,940,8
94065,San Mateo County,San Mateo County,CA,6081,H1,940,8
94038,San Mateo County,San Mateo County,CA,6081,H1,940,8
94018,San Mateo County,San Mateo County,CA,6081,H1,940,8
94021,San Mateo County,San Mateo County,CA,6081,H1,940,8
94064,San Mateo County,San Mateo County,CA,6081,H1,940,8
94028,San Mateo County,San Mateo County,CA,6081,H1,940,8
94070,San Mateo County,San Mateo County,CA,6081,H1,940,8
94080,San Mateo County,San Mateo County,CA,6081,H1,940,8
94027,San Mateo County,San Mateo County,CA,6081,H1,940,8
94020,San Mateo County,San Mateo County,CA,6081,H1,940,8
94074,San Mateo County,San Mateo County,CA,6081,H1,940,8
94011,San Mateo County,San Mateo County,CA,6081,H1,940,8
94061,San Mateo County,San Mateo County,CA,6081,H1,940,8
94005,San Mateo County,San Mateo County,CA,6081,H1,940,8
94401,San Mateo County,San Mateo County,CA,6081,H1,944,8
94404,San Mateo County,San Mateo County,CA,6081,H1,944,8
94403,San Mateo County,San Mateo County,CA,6081,H1,944,8
94134,San Mateo County,San Mateo County,CA,6081,H1,941,8
94025,San Mateo County,San Mateo County,CA,6081,H1,940,8
