zip_code,county_standardized,county_original,state,stcountyfp,classfp,ZIP3,rating_area,slspc
39562,Jackson County,Jackson County,MS,28059,H1,395,5.0,437.0
39532,Jackson County,Jackson County,MS,28059,H1,395,5.0,437.0
39566,Jackson County,Jackson County,MS,28059,H1,395,5.0,437.0
39553,Jackson County,Jackson County,MS,28059,H1,395,5.0,437.0
39452,Jackson County,Jackson County,MS,28059,H1,394,5.0,437.0
39555,Jackson County,Jackson County,MS,28059,H1,395,5.0,437.0
39569,Jackson County,Jackson County,MS,28059,H1,395,5.0,437.0
39581,Jackson County,Jackson County,MS,28059,H1,395,5.0,437.0
39552,Jackson County,Jackson County,MS,28059,H1,395,5.0,437.0
39564,Jackson County,Jackson County,MS,28059,H1,395,5.0,437.0
39567,Jackson County,Jackson County,MS,28059,H1,395,5.0,437.0
39347,Jasper County,Jasper County,MS,28061,H1,393,6.0,426.0
39443,Jasper County,Jasper County,MS,28061,H1,394,6.0,426.0
39330,Jasper County,Jasper County,MS,28061,H1,393,6.0,426.0
39366,Jasper County,Jasper County,MS,28061,H1,393,6.0,426.0
39439,Jasper County,Jasper County,MS,28061,H1,394,6.0,426.0
39480,Jasper County,Jasper County,MS,28061,H1,394,6.0,426.0
39356,Jasper County,Jasper County,MS,28061,H1,393,6.0,426.0
39481,Jasper County,Jasper County,MS,28061,H1,394,6.0,426.0
39336,Jasper County,Jasper County,MS,28061,H1,393,6.0,426.0
39345,Jasper County,Jasper County,MS,28061,H1,393,6.0,426.0
39460,Jasper County,Jasper County,MS,28061,H1,394,6.0,426.0
39338,Jasper County,Jasper County,MS,28061,H1,393,6.0,426.0
39422,Jasper County,Jasper County,MS,28061,H1,394,6.0,426.0
39348,Jasper County,Jasper County,MS,28061,H1,393,6.0,426.0
39332,Jasper County,Jasper County,MS,28061,H1,393,6.0,426.0
39096,Jefferson County,Jefferson County,MS,28063,H1,390,6.0,426.0
39069,Jefferson County,Jefferson County,MS,28063,H1,390,6.0,426.0
39120,Jefferson County,Jefferson County,MS,28063,H1,391,6.0,426.0
39661,Jefferson County,Jefferson County,MS,28063,H1,396,6.0,426.0
39144,Jefferson County,Jefferson County,MS,28063,H1,391,6.0,426.0
39668,Jefferson County,Jefferson County,MS,28063,H1,396,6.0,426.0
39427,Jefferson Davis County,Jefferson Davis County,MS,28065,H1,394,6.0,426.0
39429,Jefferson Davis County,Jefferson Davis County,MS,28065,H1,394,6.0,426.0
39474,Jefferson Davis County,Jefferson Davis County,MS,28065,H1,394,6.0,426.0
39482,Jefferson Davis County,Jefferson Davis County,MS,28065,H1,394,6.0,426.0
39663,Jefferson Davis County,Jefferson Davis County,MS,28065,H1,396,6.0,426.0
39421,Jefferson Davis County,Jefferson Davis County,MS,28065,H1,394,6.0,426.0
39119,Jefferson Davis County,Jefferson Davis County,MS,28065,H1,391,6.0,426.0
39140,Jefferson Davis County,Jefferson Davis County,MS,28065,H1,391,6.0,426.0
39149,Jefferson Davis County,Jefferson Davis County,MS,28065,H1,391,6.0,426.0
39656,Jefferson Davis County,Jefferson Davis County,MS,28065,H1,396,6.0,426.0
39476,Jones County,Jones County,MS,28067,H1,394,4.0,437.0
39436,Jones County,Jones County,MS,28067,H1,394,4.0,437.0
39440,Jones County,Jones County,MS,28067,H1,394,4.0,437.0
39459,Jones County,Jones County,MS,28067,H1,394,4.0,437.0
39401,Jones County,Jones County,MS,28067,H1,394,4.0,437.0
39464,Jones County,Jones County,MS,28067,H1,394,4.0,437.0
39477,Jones County,Jones County,MS,28067,H1,394,4.0,437.0
39439,Jones County,Jones County,MS,28067,H1,394,4.0,437.0
39437,Jones County,Jones County,MS,28067,H1,394,4.0,437.0
39168,Jones County,Jones County,MS,28067,H1,391,4.0,437.0
39479,Jones County,Jones County,MS,28067,H1,394,4.0,437.0
39465,Jones County,Jones County,MS,28067,H1,394,4.0,437.0
39443,Jones County,Jones County,MS,28067,H1,394,4.0,437.0
39480,Jones County,Jones County,MS,28067,H1,394,4.0,437.0
39354,Kemper County,Kemper County,MS,28069,H1,393,6.0,426.0
39358,Kemper County,Kemper County,MS,28069,H1,393,6.0,426.0
39325,Kemper County,Kemper County,MS,28069,H1,393,6.0,426.0
39328,Kemper County,Kemper County,MS,28069,H1,393,6.0,426.0
39352,Kemper County,Kemper County,MS,28069,H1,393,6.0,426.0
39361,Kemper County,Kemper County,MS,28069,H1,393,6.0,426.0
39350,Kemper County,Kemper County,MS,28069,H1,393,6.0,426.0
39341,Kemper County,Kemper County,MS,28069,H1,393,6.0,426.0
39320,Kemper County,Kemper County,MS,28069,H1,393,6.0,426.0
39335,Kemper County,Kemper County,MS,28069,H1,393,6.0,426.0
39326,Kemper County,Kemper County,MS,28069,H1,393,6.0,426.0
38673,Lafayette County,Lafayette County,MS,28071,H1,386,6.0,426.0
38871,Lafayette County,Lafayette County,MS,28071,H1,388,6.0,426.0
38619,Lafayette County,Lafayette County,MS,28071,H1,386,6.0,426.0
38915,Lafayette County,Lafayette County,MS,28071,H1,389,6.0,426.0
38601,Lafayette County,Lafayette County,MS,28071,H1,386,6.0,426.0
38655,Lafayette County,Lafayette County,MS,28071,H1,386,6.0,426.0
38949,Lafayette County,Lafayette County,MS,28071,H1,389,6.0,426.0
38606,Lafayette County,Lafayette County,MS,28071,H1,386,6.0,426.0
38627,Lafayette County,Lafayette County,MS,28071,H1,386,6.0,426.0
38685,Lafayette County,Lafayette County,MS,28071,H1,386,6.0,426.0
38913,Lafayette County,Lafayette County,MS,28071,H1,389,6.0,426.0
38965,Lafayette County,Lafayette County,MS,28071,H1,389,6.0,426.0
38677,Lafayette County,Lafayette County,MS,28071,H1,386,6.0,426.0
39402,Lamar County,Lamar County,MS,28073,H1,394,4.0,437.0
39475,Lamar County,Lamar County,MS,28073,H1,394,4.0,437.0
39455,Lamar County,Lamar County,MS,28073,H1,394,4.0,437.0
39429,Lamar County,Lamar County,MS,28073,H1,394,4.0,437.0
39482,Lamar County,Lamar County,MS,28073,H1,394,4.0,437.0
39465,Lamar County,Lamar County,MS,28073,H1,394,4.0,437.0
39401,Lamar County,Lamar County,MS,28073,H1,394,4.0,437.0
39326,Lauderdale County,Lauderdale County,MS,28075,H1,393,6.0,426.0
39335,Lauderdale County,Lauderdale County,MS,28075,H1,393,6.0,426.0
39320,Lauderdale County,Lauderdale County,MS,28075,H1,393,6.0,426.0
39364,Lauderdale County,Lauderdale County,MS,28075,H1,393,6.0,426.0
39301,Lauderdale County,Lauderdale County,MS,28075,H1,393,6.0,426.0
39302,Lauderdale County,Lauderdale County,MS,28075,H1,393,6.0,426.0
39323,Lauderdale County,Lauderdale County,MS,28075,H1,393,6.0,426.0
39330,Lauderdale County,Lauderdale County,MS,28075,H1,393,6.0,426.0
39309,Lauderdale County,Lauderdale County,MS,28075,H1,393,6.0,426.0
39325,Lauderdale County,Lauderdale County,MS,28075,H1,393,6.0,426.0
39342,Lauderdale County,Lauderdale County,MS,28075,H1,393,6.0,426.0
39307,Lauderdale County,Lauderdale County,MS,28075,H1,393,6.0,426.0
39305,Lauderdale County,Lauderdale County,MS,28075,H1,393,6.0,426.0
39656,Lawrence County,Lawrence County,MS,28077,H1,396,6.0,426.0
39663,Lawrence County,Lawrence County,MS,28077,H1,396,6.0,426.0
39140,Lawrence County,Lawrence County,MS,28077,H1,391,6.0,426.0
39665,Lawrence County,Lawrence County,MS,28077,H1,396,6.0,426.0
39662,Lawrence County,Lawrence County,MS,28077,H1,396,6.0,426.0
39641,Lawrence County,Lawrence County,MS,28077,H1,396,6.0,426.0
39654,Lawrence County,Lawrence County,MS,28077,H1,396,6.0,426.0
39191,Lawrence County,Lawrence County,MS,28077,H1,391,6.0,426.0
39365,Leake County,Leake County,MS,28079,H1,393,6.0,426.0
39160,Leake County,Leake County,MS,28079,H1,391,6.0,426.0
39171,Leake County,Leake County,MS,28079,H1,391,6.0,426.0
39090,Leake County,Leake County,MS,28079,H1,390,6.0,426.0
39109,Leake County,Leake County,MS,28079,H1,391,6.0,426.0
39051,Leake County,Leake County,MS,28079,H1,390,6.0,426.0
39094,Leake County,Leake County,MS,28079,H1,390,6.0,426.0
39350,Leake County,Leake County,MS,28079,H1,393,6.0,426.0
39189,Leake County,Leake County,MS,28079,H1,391,6.0,426.0
38824,Lee County,Lee County,MS,28081,H1,388,2.0,429.0
38828,Lee County,Lee County,MS,28081,H1,388,2.0,429.0
38857,Lee County,Lee County,MS,28081,H1,388,2.0,429.0
38866,Lee County,Lee County,MS,28081,H1,388,2.0,429.0
38858,Lee County,Lee County,MS,28081,H1,388,2.0,429.0
38849,Lee County,Lee County,MS,28081,H1,388,2.0,429.0
38868,Lee County,Lee County,MS,28081,H1,388,2.0,429.0
38860,Lee County,Lee County,MS,28081,H1,388,2.0,429.0
38843,Lee County,Lee County,MS,28081,H1,388,2.0,429.0
38801,Lee County,Lee County,MS,28081,H1,388,2.0,429.0
38803,Lee County,Lee County,MS,28081,H1,388,2.0,429.0
38804,Lee County,Lee County,MS,28081,H1,388,2.0,429.0
38802,Lee County,Lee County,MS,28081,H1,388,2.0,429.0
38855,Lee County,Lee County,MS,28081,H1,388,2.0,429.0
38862,Lee County,Lee County,MS,28081,H1,388,2.0,429.0
38826,Lee County,Lee County,MS,28081,H1,388,2.0,429.0
38879,Lee County,Lee County,MS,28081,H1,388,2.0,429.0
38863,Lee County,Lee County,MS,28081,H1,388,2.0,429.0
38952,Leflore County,Leflore County,MS,28083,H1,389,6.0,426.0
38761,Leflore County,Leflore County,MS,28083,H1,387,6.0,426.0
38736,Leflore County,Leflore County,MS,28083,H1,387,6.0,426.0
38930,Leflore County,Leflore County,MS,28083,H1,389,6.0,426.0
38944,Leflore County,Leflore County,MS,28083,H1,389,6.0,426.0
38954,Leflore County,Leflore County,MS,28083,H1,389,6.0,426.0
38941,Leflore County,Leflore County,MS,28083,H1,389,6.0,426.0
38950,Leflore County,Leflore County,MS,28083,H1,389,6.0,426.0
38946,Leflore County,Leflore County,MS,28083,H1,389,6.0,426.0
38959,Leflore County,Leflore County,MS,28083,H1,389,6.0,426.0
39666,Lincoln County,Lincoln County,MS,28085,H1,396,6.0,426.0
39665,Lincoln County,Lincoln County,MS,28085,H1,396,6.0,426.0
39629,Lincoln County,Lincoln County,MS,28085,H1,396,6.0,426.0
39603,Lincoln County,Lincoln County,MS,28085,H1,396,6.0,426.0
39654,Lincoln County,Lincoln County,MS,28085,H1,396,6.0,426.0
39083,Lincoln County,Lincoln County,MS,28085,H1,390,6.0,426.0
39601,Lincoln County,Lincoln County,MS,28085,H1,396,6.0,426.0
39662,Lincoln County,Lincoln County,MS,28085,H1,396,6.0,426.0
39602,Lincoln County,Lincoln County,MS,28085,H1,396,6.0,426.0
39664,Lincoln County,Lincoln County,MS,28085,H1,396,6.0,426.0
39668,Lincoln County,Lincoln County,MS,28085,H1,396,6.0,426.0
39647,Lincoln County,Lincoln County,MS,28085,H1,396,6.0,426.0
39191,Lincoln County,Lincoln County,MS,28085,H1,391,6.0,426.0
39641,Lincoln County,Lincoln County,MS,28085,H1,396,6.0,426.0
39766,Lowndes County,Lowndes County,MS,28087,H1,397,6.0,426.0
39705,Lowndes County,Lowndes County,MS,28087,H1,397,6.0,426.0
39753,Lowndes County,Lowndes County,MS,28087,H1,397,6.0,426.0
39740,Lowndes County,Lowndes County,MS,28087,H1,397,6.0,426.0
39736,Lowndes County,Lowndes County,MS,28087,H1,397,6.0,426.0
39743,Lowndes County,Lowndes County,MS,28087,H1,397,6.0,426.0
39702,Lowndes County,Lowndes County,MS,28087,H1,397,6.0,426.0
39703,Lowndes County,Lowndes County,MS,28087,H1,397,6.0,426.0
39701,Lowndes County,Lowndes County,MS,28087,H1,397,6.0,426.0
39704,Lowndes County,Lowndes County,MS,28087,H1,397,6.0,426.0
39710,Lowndes County,Lowndes County,MS,28087,H1,397,6.0,426.0
39759,Lowndes County,Lowndes County,MS,28087,H1,397,6.0,426.0
39146,Madison County,Madison County,MS,28089,H1,391,3.0,431.0
39158,Madison County,Madison County,MS,28089,H1,391,3.0,431.0
39041,Madison County,Madison County,MS,28089,H1,390,3.0,431.0
39157,Madison County,Madison County,MS,28089,H1,391,3.0,431.0
39071,Madison County,Madison County,MS,28089,H1,390,3.0,431.0
39110,Madison County,Madison County,MS,28089,H1,391,3.0,431.0
39046,Madison County,Madison County,MS,28089,H1,390,3.0,431.0
39045,Madison County,Madison County,MS,28089,H1,390,3.0,431.0
39079,Madison County,Madison County,MS,28089,H1,390,3.0,431.0
39213,Madison County,Madison County,MS,28089,H1,392,3.0,431.0
39130,Madison County,Madison County,MS,28089,H1,391,3.0,431.0
39051,Madison County,Madison County,MS,28089,H1,390,3.0,431.0
39163,Madison County,Madison County,MS,28089,H1,391,3.0,431.0
39478,Marion County,Marion County,MS,28091,H1,394,6.0,426.0
39483,Marion County,Marion County,MS,28091,H1,394,6.0,426.0
39455,Marion County,Marion County,MS,28091,H1,394,6.0,426.0
39643,Marion County,Marion County,MS,28091,H1,396,6.0,426.0
39667,Marion County,Marion County,MS,28091,H1,396,6.0,426.0
39421,Marion County,Marion County,MS,28091,H1,394,6.0,426.0
39429,Marion County,Marion County,MS,28091,H1,394,6.0,426.0
39482,Marion County,Marion County,MS,28091,H1,394,6.0,426.0
38642,Marshall County,Marshall County,MS,28093,H1,386,1.0,432.0
38654,Marshall County,Marshall County,MS,28093,H1,386,1.0,432.0
38611,Marshall County,Marshall County,MS,28093,H1,386,1.0,432.0
38649,Marshall County,Marshall County,MS,28093,H1,386,1.0,432.0
38679,Marshall County,Marshall County,MS,28093,H1,386,1.0,432.0
38661,Marshall County,Marshall County,MS,28093,H1,386,1.0,432.0
38685,Marshall County,Marshall County,MS,28093,H1,386,1.0,432.0
38618,Marshall County,Marshall County,MS,28093,H1,386,1.0,432.0
38635,Marshall County,Marshall County,MS,28093,H1,386,1.0,432.0
38659,Marshall County,Marshall County,MS,28093,H1,386,1.0,432.0
39746,Monroe County,Monroe County,MS,28095,H1,397,6.0,426.0
39740,Monroe County,Monroe County,MS,28095,H1,397,6.0,426.0
39730,Monroe County,Monroe County,MS,28095,H1,397,6.0,426.0
39773,Monroe County,Monroe County,MS,28095,H1,397,6.0,426.0
39756,Monroe County,Monroe County,MS,28095,H1,397,6.0,426.0
38825,Monroe County,Monroe County,MS,28095,H1,388,6.0,426.0
38821,Monroe County,Monroe County,MS,28095,H1,388,6.0,426.0
38860,Monroe County,Monroe County,MS,28095,H1,388,6.0,426.0
38870,Monroe County,Monroe County,MS,28095,H1,388,6.0,426.0
39759,Monroe County,Monroe County,MS,28095,H1,397,6.0,426.0
38858,Monroe County,Monroe County,MS,28095,H1,388,6.0,426.0
38848,Monroe County,Monroe County,MS,28095,H1,388,6.0,426.0
38844,Monroe County,Monroe County,MS,28095,H1,388,6.0,426.0
38868,Monroe County,Monroe County,MS,28095,H1,388,6.0,426.0
38925,Montgomery County,Montgomery County,MS,28097,H1,389,6.0,426.0
39747,Montgomery County,Montgomery County,MS,28097,H1,397,6.0,426.0
38967,Montgomery County,Montgomery County,MS,28097,H1,389,6.0,426.0
39176,Montgomery County,Montgomery County,MS,28097,H1,391,6.0,426.0
38901,Montgomery County,Montgomery County,MS,28097,H1,389,6.0,426.0
39767,Montgomery County,Montgomery County,MS,28097,H1,397,6.0,426.0
39745,Montgomery County,Montgomery County,MS,28097,H1,397,6.0,426.0
39350,Neshoba County,Neshoba County,MS,28099,H1,393,6.0,426.0
39051,Neshoba County,Neshoba County,MS,28099,H1,390,6.0,426.0
39365,Neshoba County,Neshoba County,MS,28099,H1,393,6.0,426.0
39337,Neshoba County,Neshoba County,MS,28099,H1,393,6.0,426.0
39325,Neshoba County,Neshoba County,MS,28099,H1,393,6.0,426.0
39346,Neshoba County,Neshoba County,MS,28099,H1,393,6.0,426.0
39354,Neshoba County,Neshoba County,MS,28099,H1,393,6.0,426.0
39057,Newton County,Newton County,MS,28101,H1,390,6.0,426.0
39327,Newton County,Newton County,MS,28101,H1,393,6.0,426.0
39332,Newton County,Newton County,MS,28101,H1,393,6.0,426.0
39345,Newton County,Newton County,MS,28101,H1,393,6.0,426.0
39325,Newton County,Newton County,MS,28101,H1,393,6.0,426.0
39336,Newton County,Newton County,MS,28101,H1,393,6.0,426.0
39337,Newton County,Newton County,MS,28101,H1,393,6.0,426.0
39365,Newton County,Newton County,MS,28101,H1,393,6.0,426.0
39092,Newton County,Newton County,MS,28101,H1,390,6.0,426.0
39323,Newton County,Newton County,MS,28101,H1,393,6.0,426.0
39330,Newton County,Newton County,MS,28101,H1,393,6.0,426.0
39361,Noxubee County,Noxubee County,MS,28103,H1,393,6.0,426.0
39341,Noxubee County,Noxubee County,MS,28103,H1,393,6.0,426.0
39354,Noxubee County,Noxubee County,MS,28103,H1,393,6.0,426.0
39743,Noxubee County,Noxubee County,MS,28103,H1,397,6.0,426.0
39739,Noxubee County,Noxubee County,MS,28103,H1,397,6.0,426.0
39759,Oktibbeha County,Oktibbeha County,MS,28105,H1,397,6.0,426.0
39760,Oktibbeha County,Oktibbeha County,MS,28105,H1,397,6.0,426.0
39762,Oktibbeha County,Oktibbeha County,MS,28105,H1,397,6.0,426.0
39739,Oktibbeha County,Oktibbeha County,MS,28105,H1,397,6.0,426.0
39769,Oktibbeha County,Oktibbeha County,MS,28105,H1,397,6.0,426.0
39750,Oktibbeha County,Oktibbeha County,MS,28105,H1,397,6.0,426.0
39755,Oktibbeha County,Oktibbeha County,MS,28105,H1,397,6.0,426.0
39743,Oktibbeha County,Oktibbeha County,MS,28105,H1,397,6.0,426.0
39752,Oktibbeha County,Oktibbeha County,MS,28105,H1,397,6.0,426.0
38620,Panola County,Panola County,MS,28107,H1,386,6.0,426.0
38655,Panola County,Panola County,MS,28107,H1,386,6.0,426.0
38668,Panola County,Panola County,MS,28107,H1,386,6.0,426.0
38606,Panola County,Panola County,MS,28107,H1,386,6.0,426.0
38619,Panola County,Panola County,MS,28107,H1,386,6.0,426.0
38927,Panola County,Panola County,MS,28107,H1,389,6.0,426.0
38965,Panola County,Panola County,MS,28107,H1,389,6.0,426.0
38666,Panola County,Panola County,MS,28107,H1,386,6.0,426.0
38665,Panola County,Panola County,MS,28107,H1,386,6.0,426.0
38658,Panola County,Panola County,MS,28107,H1,386,6.0,426.0
38621,Panola County,Panola County,MS,28107,H1,386,6.0,426.0
38646,Panola County,Panola County,MS,28107,H1,386,6.0,426.0
38643,Panola County,Panola County,MS,28107,H1,386,6.0,426.0
39457,Pearl River County,Pearl River County,MS,28109,H1,394,4.0,437.0
39455,Pearl River County,Pearl River County,MS,28109,H1,394,4.0,437.0
39470,Pearl River County,Pearl River County,MS,28109,H1,394,4.0,437.0
39573,Pearl River County,Pearl River County,MS,28109,H1,395,4.0,437.0
39426,Pearl River County,Pearl River County,MS,28109,H1,394,4.0,437.0
39466,Pearl River County,Pearl River County,MS,28109,H1,394,4.0,437.0
39463,Pearl River County,Pearl River County,MS,28109,H1,394,4.0,437.0
39464,Perry County,Perry County,MS,28111,H1,394,4.0,437.0
39462,Perry County,Perry County,MS,28111,H1,394,4.0,437.0
39456,Perry County,Perry County,MS,28111,H1,394,4.0,437.0
39465,Perry County,Perry County,MS,28111,H1,394,4.0,437.0
39476,Perry County,Perry County,MS,28111,H1,394,4.0,437.0
39423,Perry County,Perry County,MS,28111,H1,394,4.0,437.0
39577,Perry County,Perry County,MS,28111,H1,395,4.0,437.0
39425,Perry County,Perry County,MS,28111,H1,394,4.0,437.0
39662,Pike County,Pike County,MS,28113,H1,396,6.0,426.0
39649,Pike County,Pike County,MS,28113,H1,396,6.0,426.0
39652,Pike County,Pike County,MS,28113,H1,396,6.0,426.0
39666,Pike County,Pike County,MS,28113,H1,396,6.0,426.0
39648,Pike County,Pike County,MS,28113,H1,396,6.0,426.0
39657,Pike County,Pike County,MS,28113,H1,396,6.0,426.0
39632,Pike County,Pike County,MS,28113,H1,396,6.0,426.0
39641,Pike County,Pike County,MS,28113,H1,396,6.0,426.0
39667,Pike County,Pike County,MS,28113,H1,396,6.0,426.0
39635,Pike County,Pike County,MS,28113,H1,396,6.0,426.0
38826,Pontotoc County,Pontotoc County,MS,28115,H1,388,2.0,429.0
38828,Pontotoc County,Pontotoc County,MS,28115,H1,388,2.0,429.0
38860,Pontotoc County,Pontotoc County,MS,28115,H1,388,2.0,429.0
38863,Pontotoc County,Pontotoc County,MS,28115,H1,388,2.0,429.0
38655,Pontotoc County,Pontotoc County,MS,28115,H1,386,2.0,429.0
38864,Pontotoc County,Pontotoc County,MS,28115,H1,388,2.0,429.0
38801,Pontotoc County,Pontotoc County,MS,28115,H1,388,2.0,429.0
38652,Pontotoc County,Pontotoc County,MS,28115,H1,386,2.0,429.0
38820,Pontotoc County,Pontotoc County,MS,28115,H1,388,2.0,429.0
38850,Pontotoc County,Pontotoc County,MS,28115,H1,388,2.0,429.0
38868,Pontotoc County,Pontotoc County,MS,28115,H1,388,2.0,429.0
38627,Pontotoc County,Pontotoc County,MS,28115,H1,386,2.0,429.0
38804,Pontotoc County,Pontotoc County,MS,28115,H1,388,2.0,429.0
38869,Pontotoc County,Pontotoc County,MS,28115,H1,388,2.0,429.0
38841,Pontotoc County,Pontotoc County,MS,28115,H1,388,2.0,429.0
38871,Pontotoc County,Pontotoc County,MS,28115,H1,388,2.0,429.0
38874,Pontotoc County,Pontotoc County,MS,28115,H1,388,2.0,429.0
38856,Prentiss County,Prentiss County,MS,28117,H1,388,6.0,426.0
38873,Prentiss County,Prentiss County,MS,28117,H1,388,6.0,426.0
38829,Prentiss County,Prentiss County,MS,28117,H1,388,6.0,426.0
38865,Prentiss County,Prentiss County,MS,28117,H1,388,6.0,426.0
38833,Prentiss County,Prentiss County,MS,28117,H1,388,6.0,426.0
38824,Prentiss County,Prentiss County,MS,28117,H1,388,6.0,426.0
38859,Prentiss County,Prentiss County,MS,28117,H1,388,6.0,426.0
38880,Prentiss County,Prentiss County,MS,28117,H1,388,6.0,426.0
38621,Quitman County,Quitman County,MS,28119,H1,386,6.0,426.0
38645,Quitman County,Quitman County,MS,28119,H1,386,6.0,426.0
38964,Quitman County,Quitman County,MS,28119,H1,389,6.0,426.0
38623,Quitman County,Quitman County,MS,28119,H1,386,6.0,426.0
38646,Quitman County,Quitman County,MS,28119,H1,386,6.0,426.0
38606,Quitman County,Quitman County,MS,28119,H1,386,6.0,426.0
38622,Quitman County,Quitman County,MS,28119,H1,386,6.0,426.0
38617,Quitman County,Quitman County,MS,28119,H1,386,6.0,426.0
38670,Quitman County,Quitman County,MS,28119,H1,386,6.0,426.0
38643,Quitman County,Quitman County,MS,28119,H1,386,6.0,426.0
39044,Rankin County,Rankin County,MS,28121,H1,390,3.0,431.0
39047,Rankin County,Rankin County,MS,28121,H1,390,3.0,431.0
39232,Rankin County,Rankin County,MS,28121,H1,392,3.0,431.0
39208,Rankin County,Rankin County,MS,28121,H1,392,3.0,431.0
39167,Rankin County,Rankin County,MS,28121,H1,391,3.0,431.0
39145,Rankin County,Rankin County,MS,28121,H1,391,3.0,431.0
39298,Rankin County,Rankin County,MS,28121,H1,392,3.0,431.0
39114,Rankin County,Rankin County,MS,28121,H1,391,3.0,431.0
39148,Rankin County,Rankin County,MS,28121,H1,391,3.0,431.0
39272,Rankin County,Rankin County,MS,28121,H1,392,3.0,431.0
39042,Rankin County,Rankin County,MS,28121,H1,390,3.0,431.0
39218,Rankin County,Rankin County,MS,28121,H1,392,3.0,431.0
39193,Rankin County,Rankin County,MS,28121,H1,391,3.0,431.0
39151,Rankin County,Rankin County,MS,28121,H1,391,3.0,431.0
39043,Rankin County,Rankin County,MS,28121,H1,390,3.0,431.0
39094,Rankin County,Rankin County,MS,28121,H1,390,3.0,431.0
39073,Rankin County,Rankin County,MS,28121,H1,390,3.0,431.0
39117,Rankin County,Rankin County,MS,28121,H1,391,3.0,431.0
39288,Rankin County,Rankin County,MS,28121,H1,392,3.0,431.0
39161,Rankin County,Rankin County,MS,28121,H1,391,3.0,431.0
39094,Scott County,Scott County,MS,28123,H1,390,6.0,426.0
39189,Scott County,Scott County,MS,28123,H1,391,6.0,426.0
39087,Scott County,Scott County,MS,28123,H1,390,6.0,426.0
39359,Scott County,Scott County,MS,28123,H1,393,6.0,426.0
39092,Scott County,Scott County,MS,28123,H1,390,6.0,426.0
39145,Scott County,Scott County,MS,28123,H1,391,6.0,426.0
39365,Scott County,Scott County,MS,28123,H1,393,6.0,426.0
39117,Scott County,Scott County,MS,28123,H1,391,6.0,426.0
39074,Scott County,Scott County,MS,28123,H1,390,6.0,426.0
39152,Scott County,Scott County,MS,28123,H1,391,6.0,426.0
39098,Scott County,Scott County,MS,28123,H1,390,6.0,426.0
39057,Scott County,Scott County,MS,28123,H1,390,6.0,426.0
39080,Scott County,Scott County,MS,28123,H1,390,6.0,426.0
38765,Sharkey County,Sharkey County,MS,28125,H1,387,6.0,426.0
39054,Sharkey County,Sharkey County,MS,28125,H1,390,6.0,426.0
39061,Sharkey County,Sharkey County,MS,28125,H1,390,6.0,426.0
39159,Sharkey County,Sharkey County,MS,28125,H1,391,6.0,426.0
38748,Sharkey County,Sharkey County,MS,28125,H1,387,6.0,426.0
38721,Sharkey County,Sharkey County,MS,28125,H1,387,6.0,426.0
39114,Simpson County,Simpson County,MS,28127,H1,391,3.0,431.0
39149,Simpson County,Simpson County,MS,28127,H1,391,3.0,431.0
39073,Simpson County,Simpson County,MS,28127,H1,390,3.0,431.0
39082,Simpson County,Simpson County,MS,28127,H1,390,3.0,431.0
39044,Simpson County,Simpson County,MS,28127,H1,390,3.0,431.0
39062,Simpson County,Simpson County,MS,28127,H1,390,3.0,431.0
39111,Simpson County,Simpson County,MS,28127,H1,391,3.0,431.0
39119,Simpson County,Simpson County,MS,28127,H1,391,3.0,431.0
39140,Simpson County,Simpson County,MS,28127,H1,391,3.0,431.0
39074,Smith County,Smith County,MS,28129,H1,390,6.0,426.0
39116,Smith County,Smith County,MS,28129,H1,391,6.0,426.0
39117,Smith County,Smith County,MS,28129,H1,391,6.0,426.0
39042,Smith County,Smith County,MS,28129,H1,390,6.0,426.0
39168,Smith County,Smith County,MS,28129,H1,391,6.0,426.0
39338,Smith County,Smith County,MS,28129,H1,393,6.0,426.0
39111,Smith County,Smith County,MS,28129,H1,391,6.0,426.0
39092,Smith County,Smith County,MS,28129,H1,390,6.0,426.0
39422,Smith County,Smith County,MS,28129,H1,394,6.0,426.0
39119,Smith County,Smith County,MS,28129,H1,391,6.0,426.0
39153,Smith County,Smith County,MS,28129,H1,391,6.0,426.0
39152,Smith County,Smith County,MS,28129,H1,391,6.0,426.0
39574,Stone County,Stone County,MS,28131,H1,395,5.0,437.0
39561,Stone County,Stone County,MS,28131,H1,395,5.0,437.0
39573,Stone County,Stone County,MS,28131,H1,395,5.0,437.0
39455,Stone County,Stone County,MS,28131,H1,394,5.0,437.0
39577,Stone County,Stone County,MS,28131,H1,395,5.0,437.0
39456,Stone County,Stone County,MS,28131,H1,394,5.0,437.0
38751,Sunflower County,Sunflower County,MS,28133,H1,387,6.0,426.0
38736,Sunflower County,Sunflower County,MS,28133,H1,387,6.0,426.0
38754,Sunflower County,Sunflower County,MS,28133,H1,387,6.0,426.0
38756,Sunflower County,Sunflower County,MS,28133,H1,387,6.0,426.0
38759,Sunflower County,Sunflower County,MS,28133,H1,387,6.0,426.0
38771,Sunflower County,Sunflower County,MS,28133,H1,387,6.0,426.0
38778,Sunflower County,Sunflower County,MS,28133,H1,387,6.0,426.0
38753,Sunflower County,Sunflower County,MS,28133,H1,387,6.0,426.0
39038,Sunflower County,Sunflower County,MS,28133,H1,390,6.0,426.0
38768,Sunflower County,Sunflower County,MS,28133,H1,387,6.0,426.0
